StudentID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceScore,DropoutRisk
S07411,23,97,2,1,1,1,1,23,0,11,0,86,77,1,2,1,85.7,Low Risk
S07412,23,97,2,1,1,1,1,29,1,17,0,55,76,1,1,1,76.0,Low Risk
S07413,23,97,2,1,1,1,1,20,2,9,0,60,99,1,0,0,86.7,Low Risk
S07414,21,75,1,1,0,1,1,18,1,12,1,100,55,0,2,2,74.5,Low Risk
S07415,21,75,1,1,0,1,1,25,1,2,1,56,56,1,2,2,61.7,Low Risk
S07416,21,75,1,1,0,1,1,25,2,12,1,86,56,0,2,2,70.7,Low Risk
S07417,21,75,1,1,0,1,1,20,1,10,0,69,49,0,1,3,62.8,Medium Risk
S07418,21,75,1,1,0,1,1,19,3,9,1,50,90,1,1,0,73.5,Low Risk
S07419,21,75,2,1,1,1,1,18,1,12,1,100,55,0,2,2,74.5,Low Risk
S07420,21,75,2,1,1,1,1,25,1,2,1,56,56,1,2,2,61.7,Low Risk
S07421,21,75,2,1,1,1,1,25,2,12,1,86,56,0,2,2,70.7,Low Risk
S07422,21,75,2,1,1,1,1,20,1,10,0,69,49,0,1,3,62.8,Medium Risk
S07423,21,75,2,1,1,1,1,19,3,9,1,50,90,1,1,0,73.5,Low Risk
S07424,21,75,0,1,2,1,1,18,1,12,1,100,55,0,2,2,74.5,Low Risk
S07425,21,75,0,1,2,1,1,25,1,2,1,56,56,1,2,2,61.7,Low Risk
S07426,21,75,0,1,2,1,1,25,2,12,1,86,56,0,2,2,70.7,Low Risk
S07427,21,75,0,1,2,1,1,20,1,10,0,69,49,0,1,3,62.8,Medium Risk
S07428,21,75,0,1,2,1,1,19,3,9,1,50,90,1,1,0,73.5,Low Risk
S07429,21,75,1,1,1,1,1,18,1,12,1,100,55,0,2,2,74.5,Low Risk
S07430,21,75,1,1,1,1,1,25,1,2,1,56,56,1,2,2,61.7,Low Risk
S07431,21,75,1,1,1,1,1,25,2,12,1,86,56,0,2,2,70.7,Low Risk
S07432,21,75,1,1,1,1,1,20,1,10,0,69,49,0,1,3,62.8,Medium Risk
S07433,21,75,1,1,1,1,1,19,3,9,1,50,90,1,1,0,73.5,Low Risk
S07434,21,75,0,1,1,1,1,18,1,12,1,100,55,0,2,2,74.5,Low Risk
S07435,21,75,0,1,1,1,1,25,1,2,1,56,56,1,2,2,61.7,Low Risk
S07436,21,75,0,1,1,1,1,25,2,12,1,86,56,0,2,2,70.7,Low Risk
S07437,21,75,0,1,1,1,1,20,1,10,0,69,49,0,1,3,62.8,Medium Risk
S07438,21,75,0,1,1,1,1,19,3,9,1,50,90,1,1,0,73.5,Low Risk
S07439,34,64,1,0,2,1,0,26,3,2,0,85,74,1,1,1,74.3,Medium Risk
S07440,21,72,2,0,0,0,0,25,2,13,1,94,61,1,1,2,74.2,Medium Risk
S07441,21,72,2,0,0,0,0,23,2,3,0,84,89,0,2,0,82.39999999999999,Medium Risk
S07442,21,72,2,1,0,1,0,25,2,13,1,94,61,1,1,2,74.2,Medium Risk
S07443,21,72,2,1,0,1,0,23,2,3,0,84,89,0,2,0,82.39999999999999,Medium Risk
S07444,21,72,0,1,0,1,0,25,2,13,1,94,61,1,1,2,74.2,Medium Risk
S07445,21,72,0,1,0,1,0,23,2,3,0,84,89,0,2,0,82.39999999999999,Medium Risk
S07446,26,66,1,0,1,1,0,27,3,8,1,66,47,1,2,3,58.400000000000006,Medium Risk
S07447,26,66,1,0,1,1,0,24,3,14,0,57,88,1,1,0,72.1,Medium Risk
S07448,26,66,1,0,1,1,0,22,3,0,0,90,83,0,0,1,80.0,Medium Risk
S07449,26,66,1,1,2,1,0,27,3,8,1,66,47,1,2,3,58.400000000000006,Medium Risk
S07450,26,66,1,1,2,1,0,24,3,14,0,57,88,1,1,0,72.1,Medium Risk
S07451,26,66,1,1,2,1,0,22,3,0,0,90,83,0,0,1,80.0,Medium Risk
S07452,26,66,2,0,2,1,0,27,3,8,1,66,47,1,2,3,58.400000000000006,Medium Risk
S07453,26,66,2,0,2,1,0,24,3,14,0,57,88,1,1,0,72.1,Medium Risk
S07454,26,66,2,0,2,1,0,22,3,0,0,90,83,0,0,1,80.0,Medium Risk
S07455,26,66,2,1,1,1,0,27,3,8,1,66,47,1,2,3,58.400000000000006,Medium Risk
S07456,26,66,2,1,1,1,0,24,3,14,0,57,88,1,1,0,72.1,Medium Risk
S07457,26,66,2,1,1,1,0,22,3,0,0,90,83,0,0,1,80.0,Medium Risk
S07458,27,82,2,0,0,1,1,26,1,16,0,55,88,1,2,0,76.3,Low Risk
S07459,27,82,2,0,0,1,1,27,1,11,1,69,44,0,1,3,62.89999999999999,Medium Risk
S07460,27,82,2,0,0,1,1,27,3,17,1,73,47,1,1,3,65.3,Medium Risk
S07461,27,82,2,0,0,1,1,19,3,1,0,62,56,0,1,2,65.6,Low Risk
S07462,27,82,1,1,0,1,1,26,1,16,0,55,88,1,2,0,76.3,Low Risk
S07463,27,82,1,1,0,1,1,27,1,11,1,69,44,0,1,3,62.89999999999999,Medium Risk
S07464,27,82,1,1,0,1,1,27,3,17,1,73,47,1,1,3,65.3,Medium Risk
S07465,27,82,1,1,0,1,1,19,3,1,0,62,56,0,1,2,65.6,Low Risk
S07466,27,82,1,1,0,0,1,26,1,16,0,55,88,1,2,0,76.3,Low Risk
S07467,27,82,1,1,0,0,1,27,1,11,1,69,44,0,1,3,62.89999999999999,Medium Risk
S07468,27,82,1,1,0,0,1,27,3,17,1,73,47,1,1,3,65.3,Medium Risk
S07469,27,82,1,1,0,0,1,19,3,1,0,62,56,0,1,2,65.6,Low Risk
S07470,27,82,1,0,2,1,1,26,1,16,0,55,88,1,2,0,76.3,Low Risk
S07471,27,82,1,0,2,1,1,27,1,11,1,69,44,0,1,3,62.89999999999999,Medium Risk
S07472,27,82,1,0,2,1,1,27,3,17,1,73,47,1,1,3,65.3,Medium Risk
S07473,27,82,1,0,2,1,1,19,3,1,0,62,56,0,1,2,65.6,Low Risk
S07474,27,82,0,1,1,1,1,26,1,16,0,55,88,1,2,0,76.3,Low Risk
S07475,27,82,0,1,1,1,1,27,1,11,1,69,44,0,1,3,62.89999999999999,Medium Risk
S07476,27,82,0,1,1,1,1,27,3,17,1,73,47,1,1,3,65.3,Medium Risk
S07477,27,82,0,1,1,1,1,19,3,1,0,62,56,0,1,2,65.6,Low Risk
S07478,27,81,1,0,1,1,1,21,3,17,1,95,99,0,1,0,92.39999999999999,Low Risk
S07479,27,81,1,0,1,1,1,18,2,5,1,59,98,1,0,0,81.2,Low Risk
S07480,27,81,1,0,1,1,1,25,2,7,0,89,94,1,0,0,88.6,Low Risk
S07481,27,81,0,1,1,1,1,21,3,17,1,95,99,0,1,0,92.39999999999999,Low Risk
S07482,27,81,0,1,1,1,1,18,2,5,1,59,98,1,0,0,81.2,Low Risk
S07483,27,81,0,1,1,1,1,25,2,7,0,89,94,1,0,0,88.6,Low Risk
S07484,27,81,2,0,0,1,1,21,3,17,1,95,99,0,1,0,92.39999999999999,Low Risk
S07485,27,81,2,0,0,1,1,18,2,5,1,59,98,1,0,0,81.2,Low Risk
S07486,27,81,2,0,0,1,1,25,2,7,0,89,94,1,0,0,88.6,Low Risk
S07487,13,88,0,1,0,1,0,25,2,20,1,95,82,1,0,1,87.7,Low Risk
S07488,13,88,1,0,0,1,0,25,2,20,1,95,82,1,0,1,87.7,Low Risk
S07489,13,88,1,1,1,1,0,25,2,20,1,95,82,1,0,1,87.7,Low Risk
S07490,13,88,1,1,2,1,0,25,2,20,1,95,82,1,0,1,87.7,Low Risk
S07491,30,85,1,1,0,1,0,18,1,2,1,76,83,1,0,1,81.5,Low Risk
S07492,30,85,1,1,0,1,0,29,1,16,1,57,72,0,2,1,71.4,Low Risk
S07493,30,85,1,1,0,1,0,28,3,1,1,72,73,0,0,1,76.3,Low Risk
S07494,30,85,1,1,0,1,0,28,1,10,1,99,92,1,2,0,92.0,Low Risk
S07495,30,85,1,1,0,1,0,19,2,7,1,53,52,0,2,3,62.2,Low Risk
S07496,30,85,0,1,2,1,0,18,1,2,1,76,83,1,0,1,81.5,Low Risk
S07497,30,85,0,1,2,1,0,29,1,16,1,57,72,0,2,1,71.4,Low Risk
S07498,30,85,0,1,2,1,0,28,3,1,1,72,73,0,0,1,76.3,Low Risk
S07499,30,85,0,1,2,1,0,28,1,10,1,99,92,1,2,0,92.0,Low Risk
S07500,30,85,0,1,2,1,0,19,2,7,1,53,52,0,2,3,62.2,Low Risk
S07501,30,85,1,0,1,1,0,18,1,2,1,76,83,1,0,1,81.5,Low Risk
S07502,30,85,1,0,1,1,0,29,1,16,1,57,72,0,2,1,71.4,Low Risk
S07503,30,85,1,0,1,1,0,28,3,1,1,72,73,0,0,1,76.3,Low Risk
S07504,30,85,1,0,1,1,0,28,1,10,1,99,92,1,2,0,92.0,Low Risk
S07505,30,85,1,0,1,1,0,19,2,7,1,53,52,0,2,3,62.2,Low Risk
S07506,30,85,1,0,0,1,0,18,1,2,1,76,83,1,0,1,81.5,Low Risk
S07507,30,85,1,0,0,1,0,29,1,16,1,57,72,0,2,1,71.4,Low Risk
S07508,30,85,1,0,0,1,0,28,3,1,1,72,73,0,0,1,76.3,Low Risk
S07509,30,85,1,0,0,1,0,28,1,10,1,99,92,1,2,0,92.0,Low Risk
S07510,30,85,1,0,0,1,0,19,2,7,1,53,52,0,2,3,62.2,Low Risk
S07511,13,68,1,1,1,1,1,19,2,10,0,78,60,1,2,2,67.8,Medium Risk
S07512,13,68,1,1,1,1,1,25,0,9,0,88,54,1,1,3,68.4,Medium Risk
S07513,13,68,1,1,1,1,1,27,3,17,0,93,90,1,2,0,84.3,Medium Risk
S07514,13,68,0,1,1,1,1,19,2,10,0,78,60,1,2,2,67.8,Medium Risk
S07515,13,68,0,1,1,1,1,25,0,9,0,88,54,1,1,3,68.4,Medium Risk
S07516,13,68,0,1,1,1,1,27,3,17,0,93,90,1,2,0,84.3,Medium Risk
S07517,13,68,1,1,1,1,1,19,2,10,0,78,60,1,2,2,67.8,Medium Risk
S07518,13,68,1,1,1,1,1,25,0,9,0,88,54,1,1,3,68.4,Medium Risk
S07519,13,68,1,1,1,1,1,27,3,17,0,93,90,1,2,0,84.3,Medium Risk
S07520,30,98,0,1,2,1,1,21,2,10,1,60,44,1,2,3,65.0,Medium Risk
S07521,30,98,0,1,1,1,1,21,2,10,1,60,44,1,2,3,65.0,Medium Risk
S07522,30,98,2,0,2,1,1,21,2,10,1,60,44,1,2,3,65.0,Medium Risk
S07523,30,98,1,0,2,1,1,21,2,10,1,60,44,1,2,3,65.0,Medium Risk
S07524,30,98,1,1,1,1,1,21,2,10,1,60,44,1,2,3,65.0,Medium Risk
S07525,23,87,2,0,1,1,0,22,2,13,1,62,66,1,1,2,71.1,Low Risk
S07526,23,87,2,0,1,1,0,22,2,1,1,81,53,1,2,3,71.6,Low Risk
S07527,23,87,0,0,0,1,0,22,2,13,1,62,66,1,1,2,71.1,Low Risk
S07528,23,87,0,0,0,1,0,22,2,1,1,81,53,1,2,3,71.6,Low Risk
S07529,23,87,2,0,2,1,0,22,2,13,1,62,66,1,1,2,71.1,Low Risk
S07530,23,87,2,0,2,1,0,22,2,1,1,81,53,1,2,3,71.6,Low Risk
S07531,23,87,2,1,2,1,0,22,2,13,1,62,66,1,1,2,71.1,Low Risk
S07532,23,87,2,1,2,1,0,22,2,1,1,81,53,1,2,3,71.6,Low Risk
S07533,23,87,1,0,1,1,0,22,2,13,1,62,66,1,1,2,71.1,Low Risk
S07534,23,87,1,0,1,1,0,22,2,1,1,81,53,1,2,3,71.6,Low Risk
S07535,23,87,0,1,1,1,0,22,2,13,1,62,66,1,1,2,71.1,Low Risk
S07536,23,87,0,1,1,1,0,22,2,1,1,81,53,1,2,3,71.6,Low Risk
S07537,26,78,2,1,0,1,0,19,2,15,0,53,73,1,2,1,68.5,Low Risk
S07538,26,78,2,1,0,1,0,18,1,14,1,65,48,1,1,3,62.1,Medium Risk
S07539,26,78,2,1,0,1,0,20,0,5,0,59,71,1,2,1,69.5,Low Risk
S07540,26,78,2,1,0,1,0,25,0,13,0,78,66,0,1,2,73.19999999999999,Low Risk
S07541,26,78,2,1,1,0,0,19,2,15,0,53,73,1,2,1,68.5,Low Risk
S07542,26,78,2,1,1,0,0,18,1,14,1,65,48,1,1,3,62.1,Medium Risk
S07543,26,78,2,1,1,0,0,20,0,5,0,59,71,1,2,1,69.5,Low Risk
S07544,26,78,2,1,1,0,0,25,0,13,0,78,66,0,1,2,73.19999999999999,Low Risk
S07545,26,78,1,0,1,1,0,19,2,15,0,53,73,1,2,1,68.5,Low Risk
S07546,26,78,1,0,1,1,0,18,1,14,1,65,48,1,1,3,62.1,Medium Risk
S07547,26,78,1,0,1,1,0,20,0,5,0,59,71,1,2,1,69.5,Low Risk
S07548,26,78,1,0,1,1,0,25,0,13,0,78,66,0,1,2,73.19999999999999,Low Risk
S07549,26,78,1,0,1,1,0,19,2,15,0,53,73,1,2,1,68.5,Low Risk
S07550,26,78,1,0,1,1,0,18,1,14,1,65,48,1,1,3,62.1,Medium Risk
S07551,26,78,1,0,1,1,0,20,0,5,0,59,71,1,2,1,69.5,Low Risk
S07552,26,78,1,0,1,1,0,25,0,13,0,78,66,0,1,2,73.19999999999999,Low Risk
S07553,27,96,2,1,0,0,1,28,2,0,0,89,46,1,2,3,73.9,Medium Risk
S07554,27,96,0,1,1,1,1,28,2,0,0,89,46,1,2,3,73.9,Medium Risk
S07555,27,96,1,0,1,1,1,28,2,0,0,89,46,1,2,3,73.9,Medium Risk
S07556,13,64,0,1,1,1,1,21,1,11,1,72,92,0,2,0,77.60000000000001,Medium Risk
S07557,13,64,2,1,0,1,1,21,1,11,1,72,92,0,2,0,77.60000000000001,Medium Risk
S07558,13,64,0,1,2,1,1,21,1,11,1,72,92,0,2,0,77.60000000000001,Medium Risk
S07559,13,64,2,1,1,1,1,21,1,11,1,72,92,0,2,0,77.60000000000001,Medium Risk
S07560,18,63,2,0,1,1,0,21,0,18,1,85,87,0,1,0,79.2,Medium Risk
S07561,18,63,2,0,1,1,0,27,1,18,1,93,54,0,2,3,68.4,Medium Risk
S07562,18,63,2,0,1,1,0,21,0,18,1,85,87,0,1,0,79.2,Medium Risk
S07563,18,63,2,0,1,1,0,27,1,18,1,93,54,0,2,3,68.4,Medium Risk
S07564,18,63,0,0,1,1,0,21,0,18,1,85,87,0,1,0,79.2,Medium Risk
S07565,18,63,0,0,1,1,0,27,1,18,1,93,54,0,2,3,68.4,Medium Risk
S07566,18,63,2,1,1,1,0,21,0,18,1,85,87,0,1,0,79.2,Medium Risk
S07567,18,63,2,1,1,1,0,27,1,18,1,93,54,0,2,3,68.4,Medium Risk
S07568,18,63,1,1,0,1,0,21,0,18,1,85,87,0,1,0,79.2,Medium Risk
S07569,18,63,1,1,0,1,0,27,1,18,1,93,54,0,2,3,68.4,Medium Risk
S07570,28,97,1,0,0,1,0,21,1,3,1,98,71,1,2,1,86.89999999999999,Low Risk
S07571,28,97,0,1,0,1,0,21,1,3,1,98,71,1,2,1,86.89999999999999,Low Risk
S07572,19,75,1,0,2,1,1,19,3,18,0,57,45,0,0,3,57.599999999999994,Medium Risk
S07573,19,75,1,0,2,1,1,28,3,1,0,57,48,0,2,3,58.8,Medium Risk
S07574,19,75,2,1,2,1,1,19,3,18,0,57,45,0,0,3,57.599999999999994,Medium Risk
S07575,19,75,2,1,2,1,1,28,3,1,0,57,48,0,2,3,58.8,Medium Risk
S07576,19,75,1,0,0,1,1,19,3,18,0,57,45,0,0,3,57.599999999999994,Medium Risk
S07577,19,75,1,0,0,1,1,28,3,1,0,57,48,0,2,3,58.8,Medium Risk
S07578,19,75,1,1,0,1,1,19,3,18,0,57,45,0,0,3,57.599999999999994,Medium Risk
S07579,19,75,1,1,0,1,1,28,3,1,0,57,48,0,2,3,58.8,Medium Risk
S07580,20,78,1,0,0,1,0,22,3,3,1,93,67,1,2,2,78.1,Low Risk
S07581,20,78,1,0,0,1,0,21,1,9,1,51,57,0,2,2,61.5,Low Risk
S07582,20,78,1,0,0,1,0,19,1,10,0,51,88,1,0,0,73.9,Low Risk
S07583,20,78,2,1,1,1,0,22,3,3,1,93,67,1,2,2,78.1,Low Risk
S07584,20,78,2,1,1,1,0,21,1,9,1,51,57,0,2,2,61.5,Low Risk
S07585,20,78,2,1,1,1,0,19,1,10,0,51,88,1,0,0,73.9,Low Risk
S07586,20,78,1,0,2,0,0,22,3,3,1,93,67,1,2,2,78.1,Low Risk
S07587,20,78,1,0,2,0,0,21,1,9,1,51,57,0,2,2,61.5,Low Risk
S07588,20,78,1,0,2,0,0,19,1,10,0,51,88,1,0,0,73.9,Low Risk
S07589,20,78,0,0,1,1,0,22,3,3,1,93,67,1,2,2,78.1,Low Risk
S07590,20,78,0,0,1,1,0,21,1,9,1,51,57,0,2,2,61.5,Low Risk
S07591,20,78,0,0,1,1,0,19,1,10,0,51,88,1,0,0,73.9,Low Risk
S07592,13,85,2,1,1,0,0,27,0,2,1,75,82,0,2,1,80.80000000000001,Low Risk
S07593,13,85,2,1,1,0,0,28,1,18,1,75,53,0,1,3,69.2,Low Risk
S07594,13,85,0,1,1,1,0,27,0,2,1,75,82,0,2,1,80.80000000000001,Low Risk
S07595,13,85,0,1,1,1,0,28,1,18,1,75,53,0,1,3,69.2,Low Risk
S07596,13,85,2,1,1,1,0,27,0,2,1,75,82,0,2,1,80.80000000000001,Low Risk
S07597,13,85,2,1,1,1,0,28,1,18,1,75,53,0,1,3,69.2,Low Risk
S07598,13,85,2,1,1,1,0,27,0,2,1,75,82,0,2,1,80.80000000000001,Low Risk
S07599,13,85,2,1,1,1,0,28,1,18,1,75,53,0,1,3,69.2,Low Risk
S07600,13,85,2,1,2,1,0,27,0,2,1,75,82,0,2,1,80.80000000000001,Low Risk
S07601,13,85,2,1,2,1,0,28,1,18,1,75,53,0,1,3,69.2,Low Risk
S07602,30,61,2,0,0,1,1,27,0,17,1,75,63,1,0,2,66.0,Medium Risk
S07603,14,67,2,0,0,1,0,26,1,16,1,89,73,1,1,1,76.0,Medium Risk
S07604,14,67,2,0,0,1,0,19,1,2,0,91,77,1,2,1,78.2,Medium Risk
S07605,14,67,2,0,0,1,0,29,0,19,1,78,77,1,2,1,74.3,Medium Risk
S07606,14,67,2,0,0,1,0,21,0,13,1,75,86,1,2,0,77.0,Medium Risk
S07607,14,67,2,0,0,1,0,29,1,15,1,78,82,1,0,1,76.3,Medium Risk
S07608,14,67,0,0,1,1,0,26,1,16,1,89,73,1,1,1,76.0,Medium Risk
S07609,14,67,0,0,1,1,0,19,1,2,0,91,77,1,2,1,78.2,Medium Risk
S07610,14,67,0,0,1,1,0,29,0,19,1,78,77,1,2,1,74.3,Medium Risk
S07611,14,67,0,0,1,1,0,21,0,13,1,75,86,1,2,0,77.0,Medium Risk
S07612,14,67,0,0,1,1,0,29,1,15,1,78,82,1,0,1,76.3,Medium Risk
S07613,14,67,0,1,0,1,0,26,1,16,1,89,73,1,1,1,76.0,Medium Risk
S07614,14,67,0,1,0,1,0,19,1,2,0,91,77,1,2,1,78.2,Medium Risk
S07615,14,67,0,1,0,1,0,29,0,19,1,78,77,1,2,1,74.3,Medium Risk
S07616,14,67,0,1,0,1,0,21,0,13,1,75,86,1,2,0,77.0,Medium Risk
S07617,14,67,0,1,0,1,0,29,1,15,1,78,82,1,0,1,76.3,Medium Risk
S07618,14,67,1,1,1,0,0,26,1,16,1,89,73,1,1,1,76.0,Medium Risk
S07619,14,67,1,1,1,0,0,19,1,2,0,91,77,1,2,1,78.2,Medium Risk
S07620,14,67,1,1,1,0,0,29,0,19,1,78,77,1,2,1,74.3,Medium Risk
S07621,14,67,1,1,1,0,0,21,0,13,1,75,86,1,2,0,77.0,Medium Risk
S07622,14,67,1,1,1,0,0,29,1,15,1,78,82,1,0,1,76.3,Medium Risk
S07623,7,74,2,0,2,1,1,26,3,13,1,61,52,1,1,3,61.3,Medium Risk
S07624,7,74,1,0,2,1,1,26,3,13,1,61,52,1,1,3,61.3,Medium Risk
S07625,16,74,0,0,2,1,0,18,0,15,1,72,93,0,1,0,81.0,Medium Risk
S07626,16,74,0,0,2,1,0,21,1,17,1,59,46,1,0,3,58.3,Medium Risk
S07627,16,74,1,1,0,1,0,18,0,15,1,72,93,0,1,0,81.0,Medium Risk
S07628,16,74,1,1,0,1,0,21,1,17,1,59,46,1,0,3,58.3,Medium Risk
S07629,16,74,2,1,1,1,0,18,0,15,1,72,93,0,1,0,81.0,Medium Risk
S07630,16,74,2,1,1,1,0,21,1,17,1,59,46,1,0,3,58.3,Medium Risk
S07631,16,74,2,1,0,1,0,18,0,15,1,72,93,0,1,0,81.0,Medium Risk
S07632,16,74,2,1,0,1,0,21,1,17,1,59,46,1,0,3,58.3,Medium Risk
S07633,16,74,0,1,1,1,0,18,0,15,1,72,93,0,1,0,81.0,Medium Risk
S07634,16,74,0,1,1,1,0,21,1,17,1,59,46,1,0,3,58.3,Medium Risk
S07635,16,74,1,0,1,1,0,18,0,15,1,72,93,0,1,0,81.0,Medium Risk
S07636,16,74,1,0,1,1,0,21,1,17,1,59,46,1,0,3,58.3,Medium Risk
S07637,12,79,2,0,1,1,0,26,3,8,0,50,67,1,2,2,65.5,Low Risk
S07638,12,79,1,0,2,1,0,26,3,8,0,50,67,1,2,2,65.5,Low Risk
S07639,12,79,1,1,0,1,0,26,3,8,0,50,67,1,2,2,65.5,Low Risk
S07640,30,73,1,0,1,1,1,29,0,12,0,64,94,1,1,0,78.69999999999999,Medium Risk
S07641,30,73,1,0,1,1,1,25,0,18,1,65,91,0,1,0,77.8,Medium Risk
S07642,30,73,1,0,1,1,1,27,2,5,1,65,79,1,0,1,73.0,Medium Risk
S07643,30,73,1,0,1,1,1,28,1,4,1,74,89,1,2,0,79.69999999999999,Medium Risk
S07644,30,73,1,0,1,1,1,22,2,16,1,89,73,1,2,1,77.80000000000001,Medium Risk
S07645,30,73,1,1,0,1,1,29,0,12,0,64,94,1,1,0,78.69999999999999,Medium Risk
S07646,30,73,1,1,0,1,1,25,0,18,1,65,91,0,1,0,77.8,Medium Risk
S07647,30,73,1,1,0,1,1,27,2,5,1,65,79,1,0,1,73.0,Medium Risk
S07648,30,73,1,1,0,1,1,28,1,4,1,74,89,1,2,0,79.69999999999999,Medium Risk
S07649,30,73,1,1,0,1,1,22,2,16,1,89,73,1,2,1,77.80000000000001,Medium Risk
S07650,26,64,2,0,0,1,1,28,0,12,1,52,87,1,1,0,69.60000000000001,Medium Risk
S07651,26,64,2,0,0,1,1,27,1,2,1,53,84,1,1,1,68.7,Medium Risk
S07652,26,64,1,0,2,1,1,28,0,12,1,52,87,1,1,0,69.60000000000001,Medium Risk
S07653,26,64,1,0,2,1,1,27,1,2,1,53,84,1,1,1,68.7,Medium Risk
S07654,26,64,2,0,1,1,1,28,0,12,1,52,87,1,1,0,69.60000000000001,Medium Risk
S07655,26,64,2,0,1,1,1,27,1,2,1,53,84,1,1,1,68.7,Medium Risk
S07656,26,64,1,0,1,1,1,28,0,12,1,52,87,1,1,0,69.60000000000001,Medium Risk
S07657,26,64,1,0,1,1,1,27,1,2,1,53,84,1,1,1,68.7,Medium Risk
S07658,26,64,0,1,0,1,1,28,0,12,1,52,87,1,1,0,69.60000000000001,Medium Risk
S07659,26,64,0,1,0,1,1,27,1,2,1,53,84,1,1,1,68.7,Medium Risk
S07660,26,64,2,0,1,1,1,28,0,12,1,52,87,1,1,0,69.60000000000001,Medium Risk
S07661,26,64,2,0,1,1,1,27,1,2,1,53,84,1,1,1,68.7,Medium Risk
S07662,26,64,1,1,2,1,1,28,0,12,1,52,87,1,1,0,69.60000000000001,Medium Risk
S07663,26,64,1,1,2,1,1,27,1,2,1,53,84,1,1,1,68.7,Medium Risk
S07664,26,64,2,1,1,0,1,28,0,12,1,52,87,1,1,0,69.60000000000001,Medium Risk
S07665,26,64,2,1,1,0,1,27,1,2,1,53,84,1,1,1,68.7,Medium Risk
S07666,16,66,0,0,0,1,1,29,3,20,0,57,70,1,0,1,64.89999999999999,Medium Risk
S07667,16,66,0,0,0,1,1,26,1,13,0,82,81,0,2,1,76.8,Medium Risk
S07668,16,66,0,0,0,1,1,25,3,7,1,66,64,0,2,2,65.2,Medium Risk
S07669,16,66,1,1,1,1,1,29,3,20,0,57,70,1,0,1,64.89999999999999,Medium Risk
S07670,16,66,1,1,1,1,1,26,1,13,0,82,81,0,2,1,76.8,Medium Risk
S07671,16,66,1,1,1,1,1,25,3,7,1,66,64,0,2,2,65.2,Medium Risk
S07672,16,66,1,0,1,1,1,29,3,20,0,57,70,1,0,1,64.89999999999999,Medium Risk
S07673,16,66,1,0,1,1,1,26,1,13,0,82,81,0,2,1,76.8,Medium Risk
S07674,16,66,1,0,1,1,1,25,3,7,1,66,64,0,2,2,65.2,Medium Risk
S07675,16,66,1,1,0,1,1,29,3,20,0,57,70,1,0,1,64.89999999999999,Medium Risk
S07676,16,66,1,1,0,1,1,26,1,13,0,82,81,0,2,1,76.8,Medium Risk
S07677,16,66,1,1,0,1,1,25,3,7,1,66,64,0,2,2,65.2,Medium Risk
S07678,16,66,2,0,1,1,1,29,3,20,0,57,70,1,0,1,64.89999999999999,Medium Risk
S07679,16,66,2,0,1,1,1,26,1,13,0,82,81,0,2,1,76.8,Medium Risk
S07680,16,66,2,0,1,1,1,25,3,7,1,66,64,0,2,2,65.2,Medium Risk
S07681,16,66,2,0,2,0,1,29,3,20,0,57,70,1,0,1,64.89999999999999,Medium Risk
S07682,16,66,2,0,2,0,1,26,1,13,0,82,81,0,2,1,76.8,Medium Risk
S07683,16,66,2,0,2,0,1,25,3,7,1,66,64,0,2,2,65.2,Medium Risk
S07684,16,66,1,1,1,1,1,29,3,20,0,57,70,1,0,1,64.89999999999999,Medium Risk
S07685,16,66,1,1,1,1,1,26,1,13,0,82,81,0,2,1,76.8,Medium Risk
S07686,16,66,1,1,1,1,1,25,3,7,1,66,64,0,2,2,65.2,Medium Risk
S07687,16,66,1,1,0,1,1,29,3,20,0,57,70,1,0,1,64.89999999999999,Medium Risk
S07688,16,66,1,1,0,1,1,26,1,13,0,82,81,0,2,1,76.8,Medium Risk
S07689,16,66,1,1,0,1,1,25,3,7,1,66,64,0,2,2,65.2,Medium Risk
S07690,16,66,1,1,2,1,1,29,3,20,0,57,70,1,0,1,64.89999999999999,Medium Risk
S07691,16,66,1,1,2,1,1,26,1,13,0,82,81,0,2,1,76.8,Medium Risk
S07692,16,66,1,1,2,1,1,25,3,7,1,66,64,0,2,2,65.2,Medium Risk
S07693,34,61,1,0,1,1,1,28,3,11,1,97,80,1,1,1,79.39999999999999,Medium Risk
S07694,34,61,1,0,1,1,1,20,1,10,0,53,60,1,1,2,58.2,Medium Risk
S07695,34,61,1,0,1,1,1,21,1,15,1,69,52,1,2,3,59.8,Medium Risk
S07696,34,61,1,0,1,1,1,29,3,9,1,51,64,1,1,2,59.2,Medium Risk
S07697,34,61,1,1,2,1,1,28,3,11,1,97,80,1,1,1,79.39999999999999,Medium Risk
S07698,34,61,1,1,2,1,1,20,1,10,0,53,60,1,1,2,58.2,Medium Risk
S07699,34,61,1,1,2,1,1,21,1,15,1,69,52,1,2,3,59.8,Medium Risk
S07700,34,61,1,1,2,1,1,29,3,9,1,51,64,1,1,2,59.2,Medium Risk
S07701,26,79,0,0,1,1,1,25,2,13,1,93,47,1,2,3,70.4,Medium Risk
S07702,26,79,0,0,1,1,1,29,2,20,1,90,75,1,1,1,80.7,Low Risk
